,Category,Response_preprocessed
2875,ConnectLater,"Thank you for your invitation.
Currently our payroll system is sufficient.
We will get in touch with you should we require more advise.
Thank you and regards"
1527,SeekingMoreInfo,Please send the photos of my apartment
3091,SeekingMoreInfo,Please find SLA.we fine with 60 days to start up the relation with your company.please send us your counter signature and share your requirements .Warm 
1300,Deactivated,"Thank you for your interest in Capital Blue Cross.
I dont mean to be rude in any way to you but your email has several spelling/typo errors you may want to correct. Your message may be getting lost with potential customers if they see those errors. I have highlighted 3 errors below in yellow. I am truly trying to be helpful.
We are not currently seeking bids or information on the service(s) or goods you reference in your email.
Regards,"
3034,AgreedToMeet,I do not mind to disturb you however I would like to follow up on theaction of this callDo you have any updates for us Should we get on to a call today afternoonat 3pm
2848,Deactivated,"Sorry, we are not looking for the service currently.."
1603,OutOfOffice,"Thank you for your email.
My office hours are MONDAY, TUESDAY & WEDNESDAY 9am to 5pm.
I will respond to your email upon my return to work."
160,OutOfOffice,"Hello, thanks for your email!
I am out of office, returning Monday July 20th. During this time, responses may be delayed."
1704,ConnectLater,"Many thanks for your email.
Our booking co-ordinators will deal with your request."
956,AgreedToMeet,"Great, thanks!"
2869,OutOfOffice,Please be informed that our office will be closed on 29 October 2020 due to Public Holiday for Prophet Muhammads Birthday and I will be away on 30 October 2020. I will be back to office on 02 November 2020.
3085,AgreedToMeet,Thanks for your informative email. Let s speak tomorrow  at 12PMBestNiyyati Khanna
877,OutOfOffice,"I am out of the office on PTO from 6/15 through 6/19 and will not be checking email during this time. I will return your email when I am back in the office on Monday, June 22nd.
For Training related questions, please contact Angel So. For DocGroup related questions, please contact Kashina Sylvester.
Thanks,"
1919,OutOfOffice,"I am currently out of the office and will return on Tuesday, November 17th."
1884,OutOfOffice,I will be out of the office Monday 10/12/2020 with no phone or email access. I will reply when I return.
2200,Deactivated,"Thanks for the email but Im not interested in the the position. Despite my experience in various electrical fields, I mainly work in electrical installations, building services and electrical testing of installations new and periodic.
Kind regards"
98,Deactivated,"Thank you for the follow up.
I was looking forward for a US staffing franchise opportunity, I dont have
the expertise of domestic staffing.
Thank you for the opportunity though.
Regards
Akhtar Pasha Mohammad"
2994,ConnectLater,Welcome to atWork Australia Job Active Contact Centre.Thank you for your email your enquiry will be processed within 24 hrs.If you are in a crisis please contact one of the following services:     Police 131 444     Lifeline 131 114     Mental Health Emergency Response Line 1300 555 788     Crisis Care Line 1800 199 008Suicide call back line x96 1300 659 467Kind 
2557,Deactivated,"I have been receiving mail from your end , my apology that I was not able
to revert.
I would like to inform you that I am searching for an HR generalist or HR
Admin role , therefore I am not open for a recruiter profile.
Hence, request you to kindly drop my candidature."
253,OutOfOffice,"Hi, Thank you for your email.I am on leave today and have limited access to emails. Will revert to you on your emails once I resume office. Thanking you Best Wishes Guna S"
103,SeekingMoreInfo,"If we talk about our client whom we give intern, they pay about in Range of 20k to 30K based on eligibility of intern.
Lets set a call to discuss more..!!
Warm Regards
Bhagyesh Shinde"
1445,OutOfOffice,"I am out of the office until Thursday, September 17th. I will respond to your email upon my return."
1443,OutOfOffice,"I will be out of the office Tuesday, December 1 through Friday, December 4. I will respond to your email as I'm able. Thanks. -Ryan"
1648,Deactivated,"My company is very small company, less than 5 people. We are more into Management Consulting, not sure how this will help me. Also I provide consulting to a India based company which is in Azure Consulting www.remotextensions.com <http://www.remotextensions.com>
Hence I did not connected with you earlier. If you want some kind of partnership with Remote Extensions, I can connect you with CEO of RXPL."
586,Deactivated,"Thanks, but I am not interested."
627,ReferredSomeone,"I have moved to another role and now TA is managed by my Colleague Ashish. You can reach out to him at ashish.wadekar@larsentoubro.com<mailto:ashish.wadekar@larsentoubro.com>.
Regards
Jay"
1696,ConnectLater,"Thank you for your email...follow up email.
Reason for me not replying to Rahul's mail was that this is not applicable
to me currently.
The service your team has developed, I am sure is very good, as it answers
to the needs of a marketing team, but right now I do not have any use of it.
Thank you and appreciate your efforts.
All the best."
2101,OutOfOffice,Thanks for writing in. I am on Block Leave from Dec 16 to Dec 22. For anything urgent please connect with Ilamathi (1534913).
2199,ReferredSomeone,"Thank you for the email. But, I currently no longer work for the American Pharmacist Association (APhA). If you have an immediate DIS issue, please submit a ticket to Digicare at digicare@aphanet.org and someone from the DIS team will be happy to help you."
403,OutOfOffice,"Thank you for your email. I am on annual leave until the 17th August. If your email requires immediate attention, please email info@rjf.uk.com<mailto:info@rjf.uk.com> or call the office on 0161 504 0629 and one of our team will assist you ASAP. Thank you for your understanding."
1154,OutOfOffice,"Im out of the office on annual leave until Monday 7th September. If your email is a request for work to be completed today, please forward it to izzy.summerton@fitzgeraldhr.co.uk."
2255,OutOfOffice,I will be away from my office Friday July 7th with limited access to email and phone. Please expect a delay in my reply.
2863,Deactivated,"Thank you for reaching out.
I am not interested in the tool at this time. Looks great though.
Wish you all the best."
1682,OutOfOffice,"Thank you for your email. Please be advised that beginning April 26, 2020, I will be out of the office for an extended period of time"
2056,OutOfOffice,"Thanks for your email. I am on leavel and have limited access to mails, please expect delay in reply.
Regs,
Satish Kumar"
3011,OutOfOffice,Ill be back on Tuesday June 1.  If your request is urgent calltext me at 415.336.4415.
452,SeekingMoreInfo,For long form content will get it down to 80ppw plus GST without any minimum commitment. Works for you?
2301,OutOfOffice,"I'm out of the office and will be back on 12/11.
I'll have limited access to my emails so please accept some delay in my answer."
1327,SeekingMoreInfo,"Thanks for sharing the success story of one of the franchisor of talent
corner.
Please call me on monday so that you can tell me about more.
Thankyou"
2049,OutOfOffice,"I will be out of the office Monday, September 7 thru 11, returning September 14. For questions or urgent items please contact Amber Wilson at amber.wilson@abwtec.com or Dominic Carter at dominic.carter@abwtec.com.
Thanks,
Hayley"
880,ConnectLater,"Thank you for your emails and my apologies for the delay in reply.
As you may be aware, everyone is kind of preoccupied in dealing with this pandemic.
At the moment, we have a satisfactory payroll system in place. I shall keep Alchemy in mind should we decide to explore other options in the future.
Have a good day.
Regards,
Tracy"
3088,OutOfOffice,.PLease be informed Bangalore Viatris office is closed on 14-May-2021 due to holiday. I will be back to office on 17-May-2021. Kindly expect delay in response to your email. If there is urgent concern please reach out on Mobile no.  9986816863
