,Category,Response_preprocessed
1066,OutOfOffice,"Out of office email message
 there I am way from the office until September 8 . 
If you have emailed a resume it will be forwarded to the appropriate recruiter and you will be contacted if we have any opportunities that are a potential fit for you. Best wishes for your career search
For all other inquires contact ciaran@goldbeck.com
Thank you"
5363,SupportAutoResponse,Please type your reply above this line -Thanks for your email. The team is on the case.FYI we have given it a number 14068 so if either of us need to we can refer back to this.If you want to add any further infocomments please reply to this email and they will be added to 14068Thanks again The HR Central Team--------------------------------
4228,AgreedToMeet,You can call me any time before 7pm. 
2622,MovedOut,Thank you for contacting Ethinos Digital eting Pvt Ltd. We regret to inform you that Sunila Parkhe  Team Ethinos is no longer employed here. Please direct any future correspondence to Avani Desai at avani. desai@ethinos.com. This is an automated reply. For your convenience this email has been automatically forwarded to Avani Desai. 
78,ReferredSomeone,this email address is no longer valid. Please contact Sammy Zoghlami  SVP Sales EMEA at zoghlami@nutanix.com.
2899,AgreedToMeet,Thanks for reaching out. The opportunity sounds very interesting. I recently left my BD  Investment Director position at a solar PV  storage developer and am currently in the middle of negotiations for Partner  Investment Director positions with two funds that are being established to invest in similar assets so this is right up my street. Please find my CV attached and happy to discuss further. Tomorrow after 3pm or any time on Thursday works well for me 
1315,Retired,Erbom has terminated his employment 16 2018 and retired. For questions or requests contact Advanias exchange at 08-54670000
4884,Retired,  I am semi retired and not interested in any full time work. I will have a think about anybody else who may be of interest. If you have any non exec part time situations in the renewable energy market where I could use my vast experience and contacts then please let me know Best 
873,ConnectLater,Thank you for reaching out. We are not looking for HR Services at presenttime. will let you know if anything comes up in the future. 
3851,Unsubscribed,Pls stop spamming
5177,AgreedToMeet,Lets connect today in evening. Call me on 9461408401.  
2966,SeekingMoreInfo,Share your number.   
3392,SeekingMoreInfo, AllWe have one opening position for QA . Please find the QA JD below. 0 - 3Years - Strong Knowledge of SDLC STLC and Software Testing Concepts- Good knowledge of database technologies HTTP and Web fundamentals- Review requirements specifications and technical design documents toprovide timely and meaningful feedback- Create detailed comprehensive and well-structured test plans and testcases- Estimate prioritize plan and coordinate testing activities- Good In communication skills- Exposure to automation tools will be added plus.education- BE  BTech Mtech  MCA  MS  MSC. We have one opening position for Customer Account Manager . Please find theJD below. 3 - 5 Years Handling Customers and Transferring requirementsSkills   - Good in communication   - Understand the problem statement and clearly articulateChecks   - Explain the current project what it does and ask questions on the same   - Give them open ended questions and see how they answer the same. Engineering ReleaseDelivery ManagerSkills   - Familiarity with      - Development cycle      - Tools like TRAC JIRA      - Priority and Severity   - Scenarios   - Team PlayerProduct ManagerSkills   - Think through the feature from Ux ad User perspective   - Compare two products and have opinions on the samePlease reach me out for any details. Shashi Kumar GManager AdministrationTribyte Technologies Pvt LtdPh: 91 9844466477Website 
2561,Unsubscribed,Zero interest. Thank you. 
5295,ConnectLater,At the moment im not working with robot safety so I must say thanks but no thanks to this. Maybe I will work with this in the future and then it can be interesting again
2636,Deactivated,All our back office work happens in Israel. . . There is nothing here
3531,Retired,"Thank you for your message. Please be advised that Brian Wixson has retired from LAFCU.If you need immediate assistance please reach out to Jannereth Chief Technology Officerat ejannereth@lafcu.com,ejannereth@lafcu.com.Thank you."
376,Deactivated,You have reached a mailbox that is no longer in use with Stanford Health Care. 
1909,ConnectLater,Thank you for your email.
4430,SeekingMoreInfo,We have freezing of hiring for HQ positions but pls share the CV wo any engagements from our side. 
4685,SeekingMoreInfo, Abs. Hope you had a great weekend. Would you like us to add a few HR heads and assign them to Abs AliThis way we will see the assistants in action. 
5225,ReferredSomeone,Please connect with Dennis Schutte - our recruitment lead
4028,OutOfOffice,Thanks for your email. I am on personal leave with limited access to email and call. 
1605,ReferredSomeone,Can you send this to sales@katprotech.com 
1119,ConnectLater,I am not looking for a new job at the moment. Thank you for your interest in my person. I wish you that you find the right one.
3678,Retired,Thank you for the informationMay kindly note that I hv retired from my services since January 2020 andcurrently I am a freelance trainer and Consultant.I am available for providing services to consumers on lubricant relatedissues. In case you have any requirements may please let me know. It wouldbe my pleasure to share my 30 yrs plus experience in lube industry andworking with your companyThanking you once again and wishing you all the bestSushanta K Roy FIE9831038093
3491,ConnectLater,Thank you for approaching me. Weve completed our needs for this academic year. We will keep in touch
5258,AgreedToMeet,What time do you have available on Friday 917Deb
2959,Deactivated,We dont need help at the moment
1995,OutOfOffice,I am OOO with limited access to emails. Please expect delay in response. 
5358,ConnectLater,Not required currently if any requirements come in near future willcontact you
4709,SeekingMoreInfo,Now we mail document back to you. You can discover it via the linklower
2377,OutOfOffice,I am on leave till 10th September 2019 with very limited access to emails. Kindly bear with me. 
1343,Unsubscribed,Please stop messaging me
321,Retired,I am Now retired from Soucy Industries All Estimating request or questions please send to Paul Souc psoucy@soucyindustries.com
