,Category,Response_preprocessed
1652,Deactivated,thank you for your email but currently Im not interested in AI Recruitment Assistant. If we will have business needs for this service we will definitely contact you
1682,Deactivated,Thank you for your inquiry into our detailing needs however we are well set with our detailing resources and do not require outside detailing services. 
4578,OutOfOffice,I am currently on leave and am unavailable to respond to emails. 
1387,Deactivated,Thank you very much. sorry but not interested as we have other places weare using
3806,Unsubscribed,Can you stop emailing me
2808,ReferredSomeone,I am no longer physically present on Societe Generales Parisian sites. For topics call Yann FravalTakeCareOfYourselfFriendlyJean-Albert EUDEJean-albert. eude@wanadoo. fr
1492,Deactivated,Thanks for getting in touch but Im afraid this does not fall in the scope of my role. 
3726,Unsubscribed,Unsubscribe pls 
4167,OutOfOffice,I am out of the office returning on July 15th. 
4352,OutOfOffice,Thank you for your message. I am currently out of the office and will respond to your note when I return. 
1164,ConnectLater,Thank you for the email.  Im sure you understand that I receive numerous solicitations on a daily basis and simply cant respond to each and every one.  I certainly appreciate you thinking of MGM as a likely buyer. Should I need to contact you in the future please know your email has been logged and  forward to my solutions team. Thank you again for your desire to do business with MGM
3177,SeekingMoreInfo,Sorry but I did not recieve any previous email. Can you elaborate about thetopic
2042,Deactivated,Addo Food Group currently operates a Preferred Agency List for all permanent contract and temporary recruitment across all areas of its operations. As such we request that agencies refrain from making contact with any of our Addo colleagues and sending in speculative CVs.  Any unsolicited CVs and or communications will reflect unfavourably on any future opportunities for your agency. Any CVs or candidate details will be sent at your own risk and will be interpreted as gifts.  Any resultant engagement with candidates will be deemed to be direct without having in any way entered into your companys Terms and Conditions of Contract. 
2233,ReferredSomeone,Jo Atkinson runs HR across Europe for Aecom and will put you in touch with a suitable colleague. 
4316,OutOfOffice,I am currently out of the office and will return Monday November 25th. 
4503,OutOfOffice,"I will be working offsite with limited access to emails. 
I will respond to your email as I am able. "
3275,SeekingMoreInfo,Ooops I already completed the registration online and did select send an invoice but didnt add the note to request ETF form.  Could that form please be sent now and how can the invoice be revised
666,ConnectLater,The message you sent requires that you verify that youare a real live human being and not a spam source. To complete this verification simply reply to this message and leavethe subject line intact. Or you can click the following link:
4734,OutOfOffice,I am OOTO Ill response once i am back. 
4187,OutOfOffice,"I am on annual leave until Friday 31st July I will have limited access to emails and will respond if urgent. Alternatively you can contact Jade Sheldon in my absent on jsheldon@sfrecruitment.com
"
4513,OutOfOffice,"I will be away from the office on Friday September 18th. If your email is urgent contact me directly on my cell 250. 517. 0552. 
Mark Bunz CEO Dinoflex Group LP"
1319,ConnectLater,I dont handle lateral recruitments. 
1777,Deactivated,Many thanks for thinking of us and the email reach out. I dont have requirements to use agency or exec search but thank you and all the best
753,ConnectLater,We are not hiring currently in this year. 
385,AgreedToMeet,Will go thru your brochure can we connect at 3 pm today 
4182,OutOfOffice,Am on personal leave for today i. e 8th October will respond by Mon. 
3473,SeekingMoreInfo,As discuss with today please find one formal email from our site for Terms and condition please give your acceptance over email so treat this as our contract . from BHS STAFFING SOLUTIONS PVT LTD . . Bhs Staffing Solutions Pvt Ltd was established in 2014 with keeping our goals in minds and making sure that the customers are approached and catered in the best possible manner. Bhs Staffing Solutions Pvt Ltd is one of the best service providers in the area of Recruitment . Getting the right candidates at the right time is every HR Managers dream we work towards achieving that dream for you.in order to magnify the services we offer please go through with our company profile website 
242,AgreedToMeet, Sorry for a delayed reply. Can we have a call at 5 PM IST today i. e. 15th February 2021 Please let me know if thats suitable for you. 
2332,ReferredSomeone,I left Whitepanda last month. For further communications kindly get in touch with our Founder Roshan at broshan@whitepanda.in roshan@whitepanda.in
1993,Deactivated,You have reached a mailbox that is no longer in use with Stanford Health Care. 
1740,Deactivated,We are not interested thank you. 
2524,ReferredSomeone,"I have retired as CIO and will not be responding to your request or offer. I did have three VPs that work for me and you might want to contact the appropriate person depending on your area of interest. Eric. Parr@Humangood.org for infrastructure including networks security hardware desktop. Brett. Ortega@Humangood.org for community technology including phones nurse call video helpdesk. Cynthia. Salgado@humangood.org for Program and Project Management BI and applications support. If you do contact one of these folks do it as a cold call please do not represent that I am interested in your productservice and told you to contact them. Please also delete me from your prospect list. BestJoe GerardiJoseph Gerardi  6120 Stoneridge Mall Rd 1st Floor Pleasanton CA 94588  925 924 7153Joseph. Gerardi@HumanGood.org ,Joseph. Gerardi@HumanGood.org  HumanGood.org"
3283,SeekingMoreInfo,Yes I did see but your email is very vague who is the candidate so I can give you feedback. Plus we work on 12 success fee
2913,SeekingMoreInfo, Thanks for your email below. I am interested in hearing more about thisopportunity. Please find my CV attached for your reference. We can reach me out at your convenient time for a conversation 
2241,ReferredSomeone,Thank you for contacting Companion Protect. Randy Staats is no longer employed here. Please direct any future correspondence to Scott Hardgree at shardgree@companionprotect.com or  Elder at aelder@companionprotect.com. 
3282,SeekingMoreInfo,I didnt got any mail before this. Can you resend it. 
