,Category,Response_preprocessed
3585,SeekingMoreInfo,Im looking for US based senior Azure DevOps engineers to be hired as full-time. Do you have good candidateS
3420,SeekingMoreInfo,We have freezing of hiring for HQ positions but pls share the CV wo any engagements from our side. 
12,AgreedToMeet,I will call you . 
3947,Unsubscribed,Thanks for your emails but were good - so please stop mailing
3719,SeekingMoreInfo,View this post on the web at 
2732,OutOfOffice,I will be on leave from 13-Oct-2021 till 19-Oct-2021. During this period I will not be accessing emails hence please expect delay in reply.in case of any urgency please contact Kapil Kulkarni on kapil. kulkarni@covestro.com / 9920334403. 
1234,Deactivated,Thank you for reaching out. Please note that we do not have any open positions right now
631,ConnectLater,Thank you for reaching me but we have an in-house team to manage the cloudhosting. Will get in touch in future if required. 
2291,OutOfOffice,"Thank you for your email. 
I am out of office until Tuesday Septmeber 8th. Please contact our New Westminster office if you need asistance at 604-684-2259. Please email to BC@ablemployment.com"
623,ConnectLater,I appreciate your time and at this time we are not looking for this service. I will forward this to our Sale department incase tneed further assistance to reach out to you. 
664,ConnectLater,Christian and Alex have passed your emails to me as the recruitment supplier liaison.  We are not seeking to expand our current PSL however if this does change and we require your assistance I shall be in touch
2778,OutOfOffice,I am currently out of the office and do not have access to e-mail. Your e-mail will NOT be read. I have an outstanding team if you need assistance. 
3767,SeekingMoreInfo,You really should double check your emails before sending them outCan you spot the BIG mistake in the email below  
36,AgreedToMeet,Yes 11 am works. 
254,AgreedToMeet, I am interested to know about your company services. Can we have a call today between 15. 00 -16. 00 P. M.  
508,ConnectLater,Thank you for your email copied in this email our technical team engeneers for tecnicals data if needed. 
3715,SeekingMoreInfo,can you please send me company profile
3788,SeekingMoreInfo,I am reaching out in reference to your email conversation with my colleagueAnaya regarding our Digital Marketing offerings SEOSMOPPC. 
694,ConnectLater,Thank you for your email. However please be informed that we dont haveany hiring planned. Will contact you once there is something. 
2608,OutOfOffice,I will be out of the office until Wednesday July 1. If you need immediate assistance please call 586-795-9135 and press 0 for Client Services. Thank you. 
3838,Unsubscribed,Unsubscribe me from all of your mailing lists and marketing databases. 
2836,OutOfOffice,I am OOO. 
357,AgreedToMeet,Kindly let me number to contact you. You can also reach out to me at 9773443526 to discuss further. 
3512,SeekingMoreInfo,Can you send to us a catalogue  of products did you supply any units to cement manufacturers Do you have reference with LafargeHolcim Group or cement plants in Saudi Arabia
3274,SeekingMoreInfo,  I am trying to contact you via mobile but unable to connect. I am lookingfor some solutions for lubrication reliability. Please respond againstrequirement. Requirement : Gear oil pump system  Integrated with oil barrel mechanismfor gear oil pumping Gear oil viscosity range - 100 to 420 Cst  Head - 12meter. 
802,ConnectLater,this id has change. 
2041,MovedOut,Thank you for your email. this is a system generated response. I no longer work for Unum. Please contact Dora Clementhis on telephone number 207-575-5595 for assistance
329,AgreedToMeet,Whats your number
3163,Retired,Sorry but I have retired from work.
2261,OutOfOffice,Monday 3rd Aug is a public holiday in India. Please expect delayed responses over the long weekend. 
1138,Deactivated, No not for me
2027,MovedOut,Thank you for your email however Im no longer working at BaptistCare. Cheers. Steph
733,ConnectLater,As of now we are not adding any more Consulting partnersWould get back to you in future when we have requirements
2399,OutOfOffice,I will be out of office for PTO from Tues. 9/8 through Fri. 9/11 with little access to email. I will return on Monday 9/14. 
3326,SeekingMoreInfo,We are happy to announce our association with ExxonMobil Lubricants Pvt Ltd by taking up distribution of their Industrial Lubricant Grades in this territory Tamil Nadu Pondicherry  Kerala. Super Transports Pvt Ltd - Lube Division is the LGB Group Company and we are the authorized distributor for Exxon Mobil Lubricants. Our office and warehouse are at the following locations Coimbatore Madurai Trichy Hosur Pondicherry  Cochin. Lubricant Analysis service - as a part of our serviceService option  DescriptionEssential Analysis      Equipment wear  contamination and oil conditionEnhanced Analysis       Hydraulic  circulating system -Particle count particle quantifier index Engine - base number particle quantifier indexElite Analysis  Precision hydraulic applicationsExtended Service        DescriptionSuitability for continued use Analysis  RPVOT  Foam DemulsibilityHeat transfer analysis  For thermic fluidsKindly provide your lubricant analysis options and test methods for all industrial lubricants. I have interacted with your colleague and got E- Brochure and Product catalogs as wellMr. NishantPre-Sales Executive91 7030901267Warm 
4048,Unsubscribed,Can you take me of this mailing list Its very annoying. 
3148,Retired,This is to inform that Mr. M.P. Dangi has been retired from his services on dated 31.08.2020 and no more working with Sangam India Ltd.Now Mr. Arun Pareek is looking after IT dept. on his place So kindly send your emails on arun.p@sangamgroup.com now onwards.Contact No. ndash 91 98757 63977Email Id. - arun.p@sangamgroup.com
67,AgreedToMeet,Lets plan next week Virtual Meet
687,ConnectLater,We have your contact information on file for future reference and will contact you on an as needed basis. Please do not contact us any longer until we reach out to you. 
1193,Deactivated,We are all set thanks. Im fully staffed. 
3262,SeekingMoreInfo,Im writing to learn more about how your team currently manages the images videos and other digital assets that you create and collaborate on in your role as a Manager Marketing at Pinterest. 
3742,SeekingMoreInfo,Attached herewith is the February invoice and debit note for your perusaland further action. For our record kindly share the payment receipt once payment has been madeto the ARSB account. 
2243,OutOfOffice,I am out of the office through January 2. I will be checking email through the holiday but my responses will likely be delayed. 
1105,Deactivated,Not for me  but thanks for reaching out
3389,SeekingMoreInfo, SilvaHope you are doing well and sound. My apologies for not getting back to you earlier regarding the subject role which  had sent it initially. I was very busy with the workload and for that reason could not connect with you. I am really interested in this role and would like to know more about the company and their current project in the pipeline. Please see the attached my current CV as you requested. If you need anything else then please do let me know. Hope to catch up with you soon. 
